"bdgt_id","dma1_name","dma2_name","chan1_name","client_id","chan1_id","dma2_id","dma1_id","sp_min_h","percent_max","sp_max_h"
"170_100_350","Low Stores Low Loyalty","EUGENE-OR","TV Bromo",11,170,100,350,NULL,NULL,NULL
"170_101_350","Low Stores Low Loyalty","EUREKA-CA","TV Bromo",11,170,101,350,NULL,NULL,NULL
"170_102_351","Low Stores Medium Loyalty","EVANSVILLE-IN","TV Bromo",11,170,102,351,NULL,NULL,NULL
"170_103_352","Medium Stores High Loyalty","FARGO-ND","TV Bromo",11,170,103,352,NULL,NULL,NULL
"170_104_353","Medium Stores Low Loyalty","FAYETTEVL/FT.SM-AR","TV Bromo",11,170,104,353,NULL,NULL,NULL
"170_105_265","Other","FLAGSTAFF-AZ","TV Bromo",11,170,105,265,NULL,NULL,NULL
"170_106_351","Low Stores Medium Loyalty","FLNT/SGNW-BYCT-MI","TV Bromo",11,170,106,351,NULL,NULL,NULL
"170_107_353","Medium Stores Low Loyalty","FLORNCE/MRTL BE-SC","TV Bromo",11,170,107,353,NULL,NULL,NULL
"170_108_351","Low Stores Medium Loyalty","FORT MYRS/NAPLS-FL","TV Bromo",11,170,108,351,NULL,NULL,NULL
"170_109_352","Medium Stores High Loyalty","FORT WAYNE-IN","TV Bromo",11,170,109,352,NULL,NULL,NULL
"170_110_353","Medium Stores Low Loyalty","FRESNO/VISALIA-CA","TV Bromo",11,170,110,353,NULL,NULL,NULL
"170_111_350","Low Stores Low Loyalty","GAINESVILLE-FL","TV Bromo",11,170,111,350,NULL,NULL,NULL
"170_112_352","Medium Stores High Loyalty","GRD JCT/MNTS-CO","TV Bromo",11,170,112,352,NULL,NULL,NULL
"170_113_352","Medium Stores High Loyalty","GRD RPD KMZ-MI","TV Bromo",11,170,113,352,NULL,NULL,NULL
"170_114_352","Medium Stores High Loyalty","GREENBAY/APLTN-WI","TV Bromo",11,170,114,352,NULL,NULL,NULL
"170_115_351","Low Stores Medium Loyalty","GREENSBORO-NC","TV Bromo",11,170,115,351,NULL,NULL,NULL
"170_116_350","Low Stores Low Loyalty","GREENVILLE-NC","TV Bromo",11,170,116,350,NULL,NULL,NULL
"170_117_351","Low Stores Medium Loyalty","GREENVILLE-SC","TV Bromo",11,170,117,351,NULL,NULL,NULL
"170_118_352","Medium Stores High Loyalty","HBG/LANCAST-PA","TV Bromo",11,170,118,352,NULL,NULL,NULL
"170_119_351","Low Stores Medium Loyalty","HARRISONBURG-VA","TV Bromo",11,170,119,351,NULL,NULL,NULL
"170_120_350","Low Stores Low Loyalty","HATTSBURG/LAURL-MS","TV Bromo",11,170,120,350,NULL,NULL,NULL
"170_121_353","Medium Stores Low Loyalty","HOUSTON-TX","TV Bromo",11,170,121,353,NULL,NULL,NULL
"170_122_351","Low Stores Medium Loyalty","HUNTSVILLE-AL","TV Bromo",11,170,122,351,NULL,NULL,NULL
"170_123_353","Medium Stores Low Loyalty","IDHO FLS/POCTLO-ID","TV Bromo",11,170,123,353,NULL,NULL,NULL
"170_124_352","Medium Stores High Loyalty","INDIANAPOLIS-IN","TV Bromo",11,170,124,352,NULL,NULL,NULL
"170_125_350","Low Stores Low Loyalty","JACKSON-MS","TV Bromo",11,170,125,350,NULL,NULL,NULL
"170_126_350","Low Stores Low Loyalty","JACKSON-TN","TV Bromo",11,170,126,350,NULL,NULL,NULL
"170_127_352","Medium Stores High Loyalty","JACKSONVILLE-FL","TV Bromo",11,170,127,352,NULL,NULL,NULL
"170_128_351","Low Stores Medium Loyalty","JOHNSTOWN/ALTNA-PA","TV Bromo",11,170,128,351,NULL,NULL,NULL
"170_129_350","Low Stores Low Loyalty","JONESBORO-AR","TV Bromo",11,170,129,350,NULL,NULL,NULL
"170_130_352","Medium Stores High Loyalty","JOPLIN/PTSBURG-MO","TV Bromo",11,170,130,352,NULL,NULL,NULL
"170_131_353","Medium Stores Low Loyalty","KANSAS CT-KS / MO","TV Bromo",11,170,131,353,NULL,NULL,NULL
"170_132_351","Low Stores Medium Loyalty","KNOXVILLE-TN","TV Bromo",11,170,132,351,NULL,NULL,NULL
"170_133_352","Medium Stores High Loyalty","LA CRSE/EAU CL-WI","TV Bromo",11,170,133,352,NULL,NULL,NULL
"170_134_352","Medium Stores High Loyalty","LAFAYETTE-IN","TV Bromo",11,170,134,352,NULL,NULL,NULL
"170_135_350","Low Stores Low Loyalty","LAFAYETTE-LA","TV Bromo",11,170,135,350,NULL,NULL,NULL
"170_136_350","Low Stores Low Loyalty","LAKE CHARLES-LA","TV Bromo",11,170,136,350,NULL,NULL,NULL
"170_137_352","Medium Stores High Loyalty","LANSING/JACKSON-MI","TV Bromo",11,170,137,352,NULL,NULL,NULL
"170_138_353","Medium Stores Low Loyalty","LAREDO-TX","TV Bromo",11,170,138,353,NULL,NULL,NULL
"170_139_353","Medium Stores Low Loyalty","LAS VEGAS-NV","TV Bromo",11,170,139,353,NULL,NULL,NULL
"170_140_353","Medium Stores Low Loyalty","LEXINGTON-KY","TV Bromo",11,170,140,353,NULL,NULL,NULL
"170_141_351","Low Stores Medium Loyalty","LIMA-OH","TV Bromo",11,170,141,351,NULL,NULL,NULL
"170_142_352","Medium Stores High Loyalty","LINCOLN-NE","TV Bromo",11,170,142,352,NULL,NULL,NULL
"170_143_350","Low Stores Low Loyalty","LITTLE ROCK-AR","TV Bromo",11,170,143,350,NULL,NULL,NULL
"170_144_354","High Stores High Loyalty","LOS ANGELES-CA","TV Bromo",11,170,144,354,NULL,NULL,NULL
"170_145_352","Medium Stores High Loyalty","LOUISVILLE-KY","TV Bromo",11,170,145,352,NULL,NULL,NULL
"170_146_352","Medium Stores High Loyalty","LUBBOCK-TX","TV Bromo",11,170,146,352,NULL,NULL,NULL
"170_147_350","Low Stores Low Loyalty","MACON-GA","TV Bromo",11,170,147,350,NULL,NULL,NULL
"170_148_352","Medium Stores High Loyalty","MADISON-WI","TV Bromo",11,170,148,352,NULL,NULL,NULL
"170_149_352","Medium Stores High Loyalty","MANKATO-MN","TV Bromo",11,170,149,352,NULL,NULL,NULL
"170_150_351","Low Stores Medium Loyalty","MARQUETTE-MI","TV Bromo",11,170,150,351,NULL,NULL,NULL
"170_151_353","Medium Stores Low Loyalty","MCALLEN-TX","TV Bromo",11,170,151,353,NULL,NULL,NULL
"170_152_351","Low Stores Medium Loyalty","MDFRD/KLMATH FA-OR","TV Bromo",11,170,152,351,NULL,NULL,NULL
"170_153_350","Low Stores Low Loyalty","MEMPHIS-TN","TV Bromo",11,170,153,350,NULL,NULL,NULL
"170_154_353","Medium Stores Low Loyalty","MIAMI/FT. LDRDA-FL","TV Bromo",11,170,154,353,NULL,NULL,NULL
"170_155_353","Medium Stores Low Loyalty","MIDLAND-TX","TV Bromo",11,170,155,353,NULL,NULL,NULL
"170_156_352","Medium Stores High Loyalty","MILWAUKEE-WI","TV Bromo",11,170,156,352,NULL,NULL,NULL
"170_157_352","Medium Stores High Loyalty","MINNEAPOLIS-MN","TV Bromo",11,170,157,352,NULL,NULL,NULL
"170_158_352","Medium Stores High Loyalty","MINOT/BISMARCK-ND","TV Bromo",11,170,158,352,NULL,NULL,NULL
"170_159_350","Low Stores Low Loyalty","MBLE/PNSCOLA-AL/FL","TV Bromo",11,170,159,350,NULL,NULL,NULL
"170_160_350","Low Stores Low Loyalty","MONROE/EL DORDO-LA","TV Bromo",11,170,160,350,NULL,NULL,NULL
"170_161_350","Low Stores Low Loyalty","MONTEREY/SALINA-CA","TV Bromo",11,170,161,350,NULL,NULL,NULL
"170_162_350","Low Stores Low Loyalty","MONTGOMERY-AL","TV Bromo",11,170,162,350,NULL,NULL,NULL
"170_163_353","Medium Stores Low Loyalty","NASHVILLE-TN","TV Bromo",11,170,163,353,NULL,NULL,NULL
"170_164_352","Medium Stores High Loyalty","NEW HAVEN/HARTD-CT","TV Bromo",11,170,164,352,NULL,NULL,NULL
"170_165_350","Low Stores Low Loyalty","NEW ORLEANS-LA","TV Bromo",11,170,165,350,NULL,NULL,NULL
"170_166_352","Medium Stores High Loyalty","NORFOLK-VA","TV Bromo",11,170,166,352,NULL,NULL,NULL
"170_167_353","Medium Stores Low Loyalty","OKLAHOMA CITY-OK","TV Bromo",11,170,167,353,NULL,NULL,NULL
"170_168_353","Medium Stores Low Loyalty","OMAHA-NE","TV Bromo",11,170,168,353,NULL,NULL,NULL
"170_169_353","Medium Stores Low Loyalty","ORLNDO/DYTNA/MB-FL","TV Bromo",11,170,169,353,NULL,NULL,NULL
"170_170_351","Low Stores Medium Loyalty","PADUCAH-KY","TV Bromo",11,170,170,351,NULL,NULL,NULL
"170_171_353","Medium Stores Low Loyalty","PALM SPRINGS-CA","TV Bromo",11,170,171,353,NULL,NULL,NULL
"170_172_351","Low Stores Medium Loyalty","PANAMA CITY-FL","TV Bromo",11,170,172,351,NULL,NULL,NULL
"170_173_351","Low Stores Medium Loyalty","PARKERSBURG-WV","TV Bromo",11,170,173,351,NULL,NULL,NULL
"170_174_352","Medium Stores High Loyalty","PEORIA/BLMNGTN-IL","TV Bromo",11,170,174,352,NULL,NULL,NULL
"170_175_352","Medium Stores High Loyalty","PHILADELPHIA-PA","TV Bromo",11,170,175,352,NULL,NULL,NULL
"170_176_353","Medium Stores Low Loyalty","PHOENIX-AZ","TV Bromo",11,170,176,353,NULL,NULL,NULL
"170_177_352","Medium Stores High Loyalty","PITTSBURGH-PA","TV Bromo",11,170,177,352,NULL,NULL,NULL
"170_178_351","Low Stores Medium Loyalty","PORTLAND-ME","TV Bromo",11,170,178,351,NULL,NULL,NULL
"170_179_353","Medium Stores Low Loyalty","PORTLAND-OR","TV Bromo",11,170,179,353,NULL,NULL,NULL
"170_180_352","Medium Stores High Loyalty","PROVIDENCE-RI","TV Bromo",11,170,180,352,NULL,NULL,NULL
"170_181_351","Low Stores Medium Loyalty","QUINCY-IL","TV Bromo",11,170,181,351,NULL,NULL,NULL
"170_182_353","Medium Stores Low Loyalty","RALEIGH-NC","TV Bromo",11,170,182,353,NULL,NULL,NULL
"170_183_352","Medium Stores High Loyalty","RAPID CITY-SD","TV Bromo",11,170,183,352,NULL,NULL,NULL
"170_184_352","Medium Stores High Loyalty","RENO-NV","TV Bromo",11,170,184,352,NULL,NULL,NULL
"170_185_352","Medium Stores High Loyalty","RICHMOND-VA","TV Bromo",11,170,185,352,NULL,NULL,NULL
"170_186_351","Low Stores Medium Loyalty","ROANOKE/LYCHBRG-VA","TV Bromo",11,170,186,351,NULL,NULL,NULL
"170_187_352","Medium Stores High Loyalty","ROCHESTER-MN","TV Bromo",11,170,187,352,NULL,NULL,NULL
"170_188_351","Low Stores Medium Loyalty","ROCHESTER-NY","TV Bromo",11,170,188,351,NULL,NULL,NULL
"170_189_352","Medium Stores High Loyalty","ROCKFORD-IL","TV Bromo",11,170,189,352,NULL,NULL,NULL
"170_190_353","Medium Stores Low Loyalty","SACRAMENTO-CA","TV Bromo",11,170,190,353,NULL,NULL,NULL
"170_191_351","Low Stores Medium Loyalty","SALISBURY-MD","TV Bromo",11,170,191,351,NULL,NULL,NULL
"170_192_353","Medium Stores Low Loyalty","SALT LAKE CITY-UT","TV Bromo",11,170,192,353,NULL,NULL,NULL
"170_193_353","Medium Stores Low Loyalty","SAN ANTONIO-TX","TV Bromo",11,170,193,353,NULL,NULL,NULL
"170_194_353","Medium Stores Low Loyalty","SAN DIEGO-CA","TV Bromo",11,170,194,353,NULL,NULL,NULL
"170_195_353","Medium Stores Low Loyalty","SAN FRANCISCO-CA","TV Bromo",11,170,195,353,NULL,NULL,NULL
"170_196_352","Medium Stores High Loyalty","SANTA BARBARA-CA","TV Bromo",11,170,196,352,NULL,NULL,NULL
"170_197_353","Medium Stores Low Loyalty","SEATTLE-WA","TV Bromo",11,170,197,353,NULL,NULL,NULL
"170_198_350","Low Stores Low Loyalty","SHERMAN/ADA-TX","TV Bromo",11,170,198,350,NULL,NULL,NULL
"170_199_350","Low Stores Low Loyalty","SHREVEPORT-LA","TV Bromo",11,170,199,350,NULL,NULL,NULL
"170_200_352","Medium Stores High Loyalty","SIOUX CITY-IA","TV Bromo",11,170,200,352,NULL,NULL,NULL
"170_201_352","Medium Stores High Loyalty","SIOUX FALLS-SD","TV Bromo",11,170,201,352,NULL,NULL,NULL
"170_202_351","Low Stores Medium Loyalty","SOUTH BEND-IN","TV Bromo",11,170,202,351,NULL,NULL,NULL
"170_203_350","Low Stores Low Loyalty","SPOKANE-WA","TV Bromo",11,170,203,350,NULL,NULL,NULL
"170_204_351","Low Stores Medium Loyalty","SPRINGFIELD-MA","TV Bromo",11,170,204,351,NULL,NULL,NULL
"170_205_352","Medium Stores High Loyalty","SPRINGFIELD-MO","TV Bromo",11,170,205,352,NULL,NULL,NULL
"170_206_265","Other","ST. GEORGE-UT","TV Bromo",11,170,206,265,NULL,NULL,NULL
"170_207_350","Low Stores Low Loyalty","ST. JOSEPH-MO","TV Bromo",11,170,207,350,NULL,NULL,NULL
"170_208_352","Medium Stores High Loyalty","ST. LOUIS-MO","TV Bromo",11,170,208,352,NULL,NULL,NULL
"170_209_351","Low Stores Medium Loyalty","SYRACUSE-NY","TV Bromo",11,170,209,351,NULL,NULL,NULL
"170_210_350","Low Stores Low Loyalty","TALLHSSE/THMSVL-FL","TV Bromo",11,170,210,350,NULL,NULL,NULL
"170_211_353","Medium Stores Low Loyalty","TMPA/ST.PT/LKLD-FL","TV Bromo",11,170,211,353,NULL,NULL,NULL
"170_212_351","Low Stores Medium Loyalty","TERRE HAUTE-IN","TV Bromo",11,170,212,351,NULL,NULL,NULL
"170_213_265","Other","TEXARKANA-TX","TV Bromo",11,170,213,265,NULL,NULL,NULL
"170_214_352","Medium Stores High Loyalty","TOLEDO-OH","TV Bromo",11,170,214,352,NULL,NULL,NULL
"170_215_352","Medium Stores High Loyalty","TOPEKA-KS","TV Bromo",11,170,215,352,NULL,NULL,NULL
"170_216_351","Low Stores Medium Loyalty","TRAVERSE CITY-MI","TV Bromo",11,170,216,351,NULL,NULL,NULL
"170_217_351","Low Stores Medium Loyalty","TRI CITIES-TN","TV Bromo",11,170,217,351,NULL,NULL,NULL
"170_218_354","High Stores High Loyalty","TRI-STATE-NY/NJ/CT","TV Bromo",11,170,218,354,NULL,NULL,NULL
"170_219_352","Medium Stores High Loyalty","TUCSON-AZ","TV Bromo",11,170,219,352,NULL,NULL,NULL
"170_220_352","Medium Stores High Loyalty","TULSA-OK","TV Bromo",11,170,220,352,NULL,NULL,NULL
"170_221_350","Low Stores Low Loyalty","TYLER/LONGVIEW-TX","TV Bromo",11,170,221,350,NULL,NULL,NULL
"170_222_352","Medium Stores High Loyalty","UTICA-NY","TV Bromo",11,170,222,352,NULL,NULL,NULL
"170_223_350","Low Stores Low Loyalty","VICTORIA-TX","TV Bromo",11,170,223,350,NULL,NULL,NULL
"170_224_353","Medium Stores Low Loyalty","WACO/TMPL/BRYAN-TX","TV Bromo",11,170,224,353,NULL,NULL,NULL
"170_225_352","Medium Stores High Loyalty","WASHINGTON D.C.","TV Bromo",11,170,225,352,NULL,NULL,NULL
"170_226_352","Medium Stores High Loyalty","WATERTOWN-NY","TV Bromo",11,170,226,352,NULL,NULL,NULL
"170_227_351","Low Stores Medium Loyalty","WAUSAU-WI","TV Bromo",11,170,227,351,NULL,NULL,NULL
"170_228_351","Low Stores Medium Loyalty","WEST PALM BEACH-FL","TV Bromo",11,170,228,351,NULL,NULL,NULL
"170_229_351","Low Stores Medium Loyalty","WHEELING-WV","TV Bromo",11,170,229,351,NULL,NULL,NULL
"170_230_352","Medium Stores High Loyalty","WICHITA-KS","TV Bromo",11,170,230,352,NULL,NULL,NULL
"170_231_351","Low Stores Medium Loyalty","WILKES-BARRE-PA","TV Bromo",11,170,231,351,NULL,NULL,NULL
"170_232_352","Medium Stores High Loyalty","WILMINGTON-NC","TV Bromo",11,170,232,352,NULL,NULL,NULL
"170_233_350","Low Stores Low Loyalty","YAKIMA-WA","TV Bromo",11,170,233,350,NULL,NULL,NULL
"170_234_352","Medium Stores High Loyalty","YOUNGSTOWN-OH","TV Bromo",11,170,234,352,NULL,NULL,NULL
"170_235_350","Low Stores Low Loyalty","YUMA-AZ","TV Bromo",11,170,235,350,NULL,NULL,NULL
"170_236_351","Low Stores Medium Loyalty","ZANESVILLE-OH","TV Bromo",11,170,236,351,NULL,NULL,NULL
"170_237_265","Other","LAWTON-TX","TV Bromo",11,170,237,265,NULL,NULL,NULL
"170_238_265","Other","SAVANNAH-GA","TV Bromo",11,170,238,265,NULL,NULL,NULL
"170_239_265","Other","KIRKSVILLE-IA","TV Bromo",11,170,239,265,NULL,NULL,NULL
"170_42_350","Low Stores Low Loyalty","ABILENE-TX","TV Bromo",11,170,42,350,NULL,NULL,NULL
"170_43_350","Low Stores Low Loyalty","ALBANY-GA","TV Bromo",11,170,43,350,NULL,NULL,NULL
"170_44_351","Low Stores Medium Loyalty","ALBANY-NY","TV Bromo",11,170,44,351,NULL,NULL,NULL
"170_45_352","Medium Stores High Loyalty","ALBQ/SANTA FE-NM","TV Bromo",11,170,45,352,NULL,NULL,NULL
"170_46_353","Medium Stores Low Loyalty","AMARILLO-TX","TV Bromo",11,170,46,353,NULL,NULL,NULL
"170_47_352","Medium Stores High Loyalty","ANCHORAGE-AK","TV Bromo",11,170,47,352,NULL,NULL,NULL
"170_48_353","Medium Stores Low Loyalty","ATLANTA-GA","TV Bromo",11,170,48,353,NULL,NULL,NULL
"170_49_352","Medium Stores High Loyalty","AUGUSTA-GA","TV Bromo",11,170,49,352,NULL,NULL,NULL
"170_50_353","Medium Stores Low Loyalty","AUSTIN-TX","TV Bromo",11,170,50,353,NULL,NULL,NULL
"170_51_352","Medium Stores High Loyalty","BAKERSFIELD-CA","TV Bromo",11,170,51,352,NULL,NULL,NULL
"170_52_352","Medium Stores High Loyalty","BALTIMORE-MD","TV Bromo",11,170,52,352,NULL,NULL,NULL
"170_53_351","Low Stores Medium Loyalty","BANGOR-ME","TV Bromo",11,170,53,351,NULL,NULL,NULL
"170_54_350","Low Stores Low Loyalty","BATON ROUGE-LA","TV Bromo",11,170,54,350,NULL,NULL,NULL
"170_55_350","Low Stores Low Loyalty","BEAUMT/PORT ART-TX","TV Bromo",11,170,55,350,NULL,NULL,NULL
"170_56_350","Low Stores Low Loyalty","BEND-OR","TV Bromo",11,170,56,350,NULL,NULL,NULL
"170_57_352","Medium Stores High Loyalty","BILLINGS-MT","TV Bromo",11,170,57,352,NULL,NULL,NULL
"170_58_350","Low Stores Low Loyalty","BILOXI/GULFPORT-MS","TV Bromo",11,170,58,350,NULL,NULL,NULL
"170_59_352","Medium Stores High Loyalty","BINGHAMTON-NY","TV Bromo",11,170,59,352,NULL,NULL,NULL
"170_60_350","Low Stores Low Loyalty","BIRMINGHAM-AL","TV Bromo",11,170,60,350,NULL,NULL,NULL
"170_61_351","Low Stores Medium Loyalty","BLUEFIELD-WV","TV Bromo",11,170,61,351,NULL,NULL,NULL
"170_62_353","Medium Stores Low Loyalty","BOISE-ID","TV Bromo",11,170,62,353,NULL,NULL,NULL
"170_63_352","Medium Stores High Loyalty","BOSTON-MA","TV Bromo",11,170,63,352,NULL,NULL,NULL
"170_64_352","Medium Stores High Loyalty","BOWLING GREEN-KY","TV Bromo",11,170,64,352,NULL,NULL,NULL
"170_65_352","Medium Stores High Loyalty","BUFFALO-NY","TV Bromo",11,170,65,352,NULL,NULL,NULL
"170_66_351","Low Stores Medium Loyalty","BRLGTN-PLATTSBG-VT","TV Bromo",11,170,66,351,NULL,NULL,NULL
"170_67_350","Low Stores Low Loyalty","BUTTE/BOZEMAN-MT","TV Bromo",11,170,67,350,NULL,NULL,NULL
"170_68_350","Low Stores Low Loyalty","CASPER/RIVERTON-WY","TV Bromo",11,170,68,350,NULL,NULL,NULL
"170_69_352","Medium Stores High Loyalty","CEDAR RAPIDS-IA","TV Bromo",11,170,69,352,NULL,NULL,NULL
"170_70_352","Medium Stores High Loyalty","CHMPGN/SPRINFD-IL","TV Bromo",11,170,70,352,NULL,NULL,NULL
"170_71_351","Low Stores Medium Loyalty","CHRLSTN/HNTNGTN-WV","TV Bromo",11,170,71,351,NULL,NULL,NULL
"170_72_350","Low Stores Low Loyalty","CHARLESTON-SC","TV Bromo",11,170,72,350,NULL,NULL,NULL
"170_73_353","Medium Stores Low Loyalty","CHARLOTTE-NC","TV Bromo",11,170,73,353,NULL,NULL,NULL
"170_74_350","Low Stores Low Loyalty","CHARLOTTESVILLE","TV Bromo",11,170,74,350,NULL,NULL,NULL
"170_75_350","Low Stores Low Loyalty","CHATTANOOGA-TN","TV Bromo",11,170,75,350,NULL,NULL,NULL
"170_76_350","Low Stores Low Loyalty","CHEYENNE- WY","TV Bromo",11,170,76,350,NULL,NULL,NULL
"170_77_354","High Stores High Loyalty","CHICAGO-IL","TV Bromo",11,170,77,354,NULL,NULL,NULL
"170_78_352","Medium Stores High Loyalty","CHICO/REDDING-CA","TV Bromo",11,170,78,352,NULL,NULL,NULL
"170_79_352","Medium Stores High Loyalty","CINCINNATI-OH","TV Bromo",11,170,79,352,NULL,NULL,NULL
"170_80_351","Low Stores Medium Loyalty","CLARKSBURG-WV","TV Bromo",11,170,80,351,NULL,NULL,NULL
"170_81_352","Medium Stores High Loyalty","CLEVELAND-OH","TV Bromo",11,170,81,352,NULL,NULL,NULL
"170_82_352","Medium Stores High Loyalty","COLORADO SPRNGS-CO","TV Bromo",11,170,82,352,NULL,NULL,NULL
"170_83_352","Medium Stores High Loyalty","COLMBA/JEFFRSON-MO","TV Bromo",11,170,83,352,NULL,NULL,NULL
"170_84_352","Medium Stores High Loyalty","COLUMBIA-SC","TV Bromo",11,170,84,352,NULL,NULL,NULL
"170_85_350","Low Stores Low Loyalty","COLMBS/TPLO/WPT-MS","TV Bromo",11,170,85,350,NULL,NULL,NULL
"170_86_350","Low Stores Low Loyalty","COLUMBUS-GA","TV Bromo",11,170,86,350,NULL,NULL,NULL
"170_87_352","Medium Stores High Loyalty","COLUMBUS-OH","TV Bromo",11,170,87,352,NULL,NULL,NULL
"170_88_352","Medium Stores High Loyalty","CORPUS CHRISTI-TX","TV Bromo",11,170,88,352,NULL,NULL,NULL
"170_89_353","Medium Stores Low Loyalty","DALLAS-TX","TV Bromo",11,170,89,353,NULL,NULL,NULL
"170_90_351","Low Stores Medium Loyalty","DAVENPORT-IA","TV Bromo",11,170,90,351,NULL,NULL,NULL
"170_91_352","Medium Stores High Loyalty","DAYTON-OH","TV Bromo",11,170,91,352,NULL,NULL,NULL
"170_92_352","Medium Stores High Loyalty","DENVER-CO","TV Bromo",11,170,92,352,NULL,NULL,NULL
"170_93_353","Medium Stores Low Loyalty","DES MOINES-IA","TV Bromo",11,170,93,353,NULL,NULL,NULL
"170_94_352","Medium Stores High Loyalty","DETROIT-MI","TV Bromo",11,170,94,352,NULL,NULL,NULL
"170_95_350","Low Stores Low Loyalty","DOTHAN-AL","TV Bromo",11,170,95,350,NULL,NULL,NULL
"170_96_352","Medium Stores High Loyalty","DULUTH-MN","TV Bromo",11,170,96,352,NULL,NULL,NULL
"170_97_353","Medium Stores Low Loyalty","EL PASO-TX","TV Bromo",11,170,97,353,NULL,NULL,NULL
"170_98_351","Low Stores Medium Loyalty","ELMIRA-NY","TV Bromo",11,170,98,351,NULL,NULL,NULL
"170_99_352","Medium Stores High Loyalty","ERIE-PA","TV Bromo",11,170,99,352,NULL,NULL,NULL
"171_100_350","Low Stores Low Loyalty","EUGENE-OR","Search",11,171,100,350,NULL,NULL,NULL
"171_101_350","Low Stores Low Loyalty","EUREKA-CA","Search",11,171,101,350,NULL,NULL,NULL
"171_102_351","Low Stores Medium Loyalty","EVANSVILLE-IN","Search",11,171,102,351,NULL,NULL,NULL
"171_103_352","Medium Stores High Loyalty","FARGO-ND","Search",11,171,103,352,NULL,NULL,NULL
"171_104_353","Medium Stores Low Loyalty","FAYETTEVL/FT.SM-AR","Search",11,171,104,353,NULL,NULL,NULL
"171_105_265","Other","FLAGSTAFF-AZ","Search",11,171,105,265,NULL,NULL,NULL
"171_106_351","Low Stores Medium Loyalty","FLNT/SGNW-BYCT-MI","Search",11,171,106,351,NULL,NULL,NULL
"171_107_353","Medium Stores Low Loyalty","FLORNCE/MRTL BE-SC","Search",11,171,107,353,NULL,NULL,NULL
"171_108_351","Low Stores Medium Loyalty","FORT MYRS/NAPLS-FL","Search",11,171,108,351,NULL,NULL,NULL
"171_109_352","Medium Stores High Loyalty","FORT WAYNE-IN","Search",11,171,109,352,NULL,NULL,NULL
"171_110_353","Medium Stores Low Loyalty","FRESNO/VISALIA-CA","Search",11,171,110,353,NULL,NULL,NULL
"171_111_350","Low Stores Low Loyalty","GAINESVILLE-FL","Search",11,171,111,350,NULL,NULL,NULL
"171_112_352","Medium Stores High Loyalty","GRD JCT/MNTS-CO","Search",11,171,112,352,NULL,NULL,NULL
"171_113_352","Medium Stores High Loyalty","GRD RPD KMZ-MI","Search",11,171,113,352,NULL,NULL,NULL
"171_114_352","Medium Stores High Loyalty","GREENBAY/APLTN-WI","Search",11,171,114,352,NULL,NULL,NULL
"171_115_351","Low Stores Medium Loyalty","GREENSBORO-NC","Search",11,171,115,351,NULL,NULL,NULL
"171_116_350","Low Stores Low Loyalty","GREENVILLE-NC","Search",11,171,116,350,NULL,NULL,NULL
"171_117_351","Low Stores Medium Loyalty","GREENVILLE-SC","Search",11,171,117,351,NULL,NULL,NULL
"171_118_352","Medium Stores High Loyalty","HBG/LANCAST-PA","Search",11,171,118,352,NULL,NULL,NULL
"171_119_351","Low Stores Medium Loyalty","HARRISONBURG-VA","Search",11,171,119,351,NULL,NULL,NULL
"171_120_350","Low Stores Low Loyalty","HATTSBURG/LAURL-MS","Search",11,171,120,350,NULL,NULL,NULL
"171_121_353","Medium Stores Low Loyalty","HOUSTON-TX","Search",11,171,121,353,NULL,NULL,NULL
"171_122_351","Low Stores Medium Loyalty","HUNTSVILLE-AL","Search",11,171,122,351,NULL,NULL,NULL
"171_123_353","Medium Stores Low Loyalty","IDHO FLS/POCTLO-ID","Search",11,171,123,353,NULL,NULL,NULL
"171_124_352","Medium Stores High Loyalty","INDIANAPOLIS-IN","Search",11,171,124,352,NULL,NULL,NULL
"171_125_350","Low Stores Low Loyalty","JACKSON-MS","Search",11,171,125,350,NULL,NULL,NULL
"171_126_350","Low Stores Low Loyalty","JACKSON-TN","Search",11,171,126,350,NULL,NULL,NULL
"171_127_352","Medium Stores High Loyalty","JACKSONVILLE-FL","Search",11,171,127,352,NULL,NULL,NULL
"171_128_351","Low Stores Medium Loyalty","JOHNSTOWN/ALTNA-PA","Search",11,171,128,351,NULL,NULL,NULL
"171_129_350","Low Stores Low Loyalty","JONESBORO-AR","Search",11,171,129,350,NULL,NULL,NULL
"171_130_352","Medium Stores High Loyalty","JOPLIN/PTSBURG-MO","Search",11,171,130,352,NULL,NULL,NULL
"171_131_353","Medium Stores Low Loyalty","KANSAS CT-KS / MO","Search",11,171,131,353,NULL,NULL,NULL
"171_132_351","Low Stores Medium Loyalty","KNOXVILLE-TN","Search",11,171,132,351,NULL,NULL,NULL
"171_133_352","Medium Stores High Loyalty","LA CRSE/EAU CL-WI","Search",11,171,133,352,NULL,NULL,NULL
"171_134_352","Medium Stores High Loyalty","LAFAYETTE-IN","Search",11,171,134,352,NULL,NULL,NULL
"171_135_350","Low Stores Low Loyalty","LAFAYETTE-LA","Search",11,171,135,350,NULL,NULL,NULL
"171_136_350","Low Stores Low Loyalty","LAKE CHARLES-LA","Search",11,171,136,350,NULL,NULL,NULL
"171_137_352","Medium Stores High Loyalty","LANSING/JACKSON-MI","Search",11,171,137,352,NULL,NULL,NULL
"171_138_353","Medium Stores Low Loyalty","LAREDO-TX","Search",11,171,138,353,NULL,NULL,NULL
